scenario,style,rtt_us_nominal,rate,n,repeat,epoch,p50_ms,p95_ms,p99_ms,p99_missing,avg_ms,min_ms,max_ms,reqs,dropped_iterations,dropped_ratio,error_rate,valid,calib_p50_us,file
b,inbatch-nodup,10000,20,,1,1781217340,89.25967750000001,97.76082495,101.33757345999999,0,89.57530716791668,75.871066,135.444291,2400,0,0.0,0,1,12849,b-inbatch-nodup-rtt10000-r20-rep1-1781217340.json
b,inbatch-nodup,1500,20,,1,1781179036,21.823798,26.974826,31.546632,0,22.17047390129113,14.98802,60.289141,2401,0,0.0,0,1,2383,b-inbatch-nodup-rtt1500-r20-rep1-1781179036.json
b,inbatch-nodup,1500,20,,1,1781181025,21.328266499999998,29.606020499999996,42.73438058999999,0,22.569475867500017,15.961861,105.029798,2400,0,0.0,0,1,2381,b-inbatch-nodup-rtt1500-r20-rep1-1781181025.json
b,inbatch-nodup,1500,20,,1,1781183048,22.837527,27.808967,32.584476,0,23.12681954435657,16.555092,62.022685,2401,0,0.0,0,1,2361,b-inbatch-nodup-rtt1500-r20-rep1-1781183048.json
b,inbatch-nodup,1500,20,,1,1781185134,24.379778,30.999944,37.275436,0,24.921884262807147,17.034029,72.854473,2401,0,0.0,0,1,2377,b-inbatch-nodup-rtt1500-r20-rep1-1781185134.json
b,inbatch-nodup,1500,20,,1,1781188491,25.39132,31.0593708,38.21475275,0,25.804113196249986,18.921469,78.040133,2400,0,0.0,0,1,2371,b-inbatch-nodup-rtt1500-r20-rep1-1781188491.json
b,inbatch-nodup,300,20,,1,1781171787,8.521945,12.988543,16.944473,0,9.145918682632228,6.173354,60.438538,2401,0,0.0,0,1,515,b-inbatch-nodup-rtt300-r20-rep1-1781171787.json
b,inbatch-nodup,300,20,,1,1781173147,9.067158,13.712091,18.234649,0,9.703856558517298,6.675441,57.871172,2401,0,0.0,0,1,519,b-inbatch-nodup-rtt300-r20-rep1-1781173147.json
b,inbatch-nodup,300,20,,1,1781174510,9.480577,12.312916,16.956232,0,9.818925746355674,7.133788,41.629764,2401,0,0.0,0,1,514,b-inbatch-nodup-rtt300-r20-rep1-1781174510.json
b,inbatch-nodup,300,20,,1,1781175873,12.608199,17.406003,20.974929,0,12.901649458975427,7.85452,59.517109,2401,0,0.0,0,1,553,b-inbatch-nodup-rtt300-r20-rep1-1781175873.json
b,inbatch-nodup,300,20,,1,1781177248,14.877146,22.677196,31.950169,0,16.569262666388962,9.691764,493.202086,2401,0,0.0,0,1,558,b-inbatch-nodup-rtt300-r20-rep1-1781177248.json
b,inbatch-nodup,5000,20,,1,1781191538,51.334516,57.295515,61.623278,0,51.520978806330675,40.552703,123.567472,2401,0,0.0,0,1,6475,b-inbatch-nodup-rtt5000-r20-rep1-1781191538.json
b,inbatch-nodup,5000,20,,1,1781195067,47.490852,55.627895,72.806854,0,48.66226819117033,40.264443,146.515794,2401,0,0.0,0,1,5796,b-inbatch-nodup-rtt5000-r20-rep1-1781195067.json
b,inbatch-nodup,5000,20,,1,1781198666,56.118971,63.758748,69.44414,0,56.16784093710949,42.579094,116.329494,2401,0,0.0,0,1,6533,b-inbatch-nodup-rtt5000-r20-rep1-1781198666.json
b,inbatch-nodup,5000,20,,1,1781202335,54.417236,64.030637,69.368402,0,55.13174243940028,42.767078,141.020977,2401,0,0.0,0,1,6463,b-inbatch-nodup-rtt5000-r20-rep1-1781202335.json
b,inbatch-nodup,5000,20,,1,1781207444,55.304669,64.725573,76.413662,0,72.80786261391098,0.73759,2816.201005,2401,0,0.0,0,1,6451,b-inbatch-nodup-rtt5000-r20-rep1-1781207444.json
b,inbatch,0,20,,1,1781165607,6.748329,10.167473,13.565825,0,6.943768491045386,2.986684,28.873369,2401,0,0.0,0,1,51,b-inbatch-rtt0-r20-rep1-1781165607.json
b,inbatch,0,20,,1,1781166793,5.787279,9.283647,13.520424,0,6.237379307788414,3.474326,32.272241,2401,0,0.0,0,1,42,b-inbatch-rtt0-r20-rep1-1781166793.json
b,inbatch,0,20,,1,1781167980,5.820561,8.254528,11.518831,0,6.141955177426075,3.941513,29.143804,2401,0,0.0,0,1,43,b-inbatch-rtt0-r20-rep1-1781167980.json
b,inbatch,0,20,,1,1781169164,8.468425,14.429889,23.665731,0,9.125871135360256,4.654796,63.598723,2401,0,0.0,0,1,50,b-inbatch-rtt0-r20-rep1-1781169164.json
b,inbatch,0,20,,1,1781170353,9.886607000000001,12.88292055,16.3301134,0,9.964403691250022,6.044751,94.219102,2400,0,0.0,0,1,46,b-inbatch-rtt0-r20-rep1-1781170353.json
b,inbatch,10000,20,1000,1,1781223442,101.0298375,125.45650935,132.58524925999998,0,102.44029343125004,79.215956,183.658492,2400,0,0.0,0,1,12924,b-inbatch-rtt10000-r20-n1000-rep1-1781223442.json
b,inbatch,10000,20,500,1,1781219657,92.0886045,113.65603395,135.07087757999997,0,93.59481921874972,78.188675,198.528004,2400,0,0.0,0,1,11349,b-inbatch-rtt10000-r20-n500-rep1-1781219657.json
b,inbatch,10000,20,,1,1781211845,88.3378575,96.92378495,100.20494151,0,88.54563214833355,75.10111,138.340788,2400,0,0.0,0,1,12889,b-inbatch-rtt10000-r20-rep1-1781211845.json
b,inbatch,10000,20,,1,1781214703,90.57281,111.119541,130.678104,0,93.0841543265307,78.112378,198.147114,2401,0,0.0,0,1,12781,b-inbatch-rtt10000-r20-rep1-1781214703.json
b,inbatch,10000,20,,1,1781217107,90.029783,101.410651,106.462168,0,91.01412097667635,76.313587,238.779222,2401,0,0.0,0,1,12856,b-inbatch-rtt10000-r20-rep1-1781217107.json
b,inbatch,1500,20,,1,1781178814,22.117649,27.398976,31.795362,0,22.492192591420235,15.182786,56.945273,2401,0,0.0,0,1,2382,b-inbatch-rtt1500-r20-rep1-1781178814.json
b,inbatch,1500,20,,1,1781180803,23.1918425,29.1378819,35.315856409999995,0,23.63332714041675,15.616354,84.441186,2400,0,0.0,0,1,2372,b-inbatch-rtt1500-r20-rep1-1781180803.json
b,inbatch,1500,20,,1,1781182827,23.187742,27.240058,33.668426,0,23.38540646938778,16.57834,163.976332,2401,0,0.0,0,1,2360,b-inbatch-rtt1500-r20-rep1-1781182827.json
b,inbatch,1500,20,,1,1781184912,25.069119,29.886418,33.803497,0,25.177969134943808,17.359049,82.429691,2401,0,0.0,0,1,2383,b-inbatch-rtt1500-r20-rep1-1781184912.json
b,inbatch,1500,20,,1,1781188270,28.073162,35.058973,39.966696,0,28.39843014910452,18.431884,92.236802,2401,0,0.0,0,1,2385,b-inbatch-rtt1500-r20-rep1-1781188270.json
b,inbatch,300,20,,1,1781171636,8.76253,12.870128,17.988562,0,9.317087583506884,6.378647,56.442114,2401,0,0.0,0,1,512,b-inbatch-rtt300-r20-rep1-1781171636.json
b,inbatch,300,20,,1,1781173001,9.175909,14.86864,23.527339,0,10.012269103706792,6.459441,62.671571,2401,0,0.0,0,1,517,b-inbatch-rtt300-r20-rep1-1781173001.json
b,inbatch,300,20,,1,1781174355,10.1760965,23.375194699999994,47.255151999999995,0,12.171212423333344,7.428358,150.231255,2400,0,0.0,0,1,517,b-inbatch-rtt300-r20-rep1-1781174355.json
b,inbatch,300,20,,1,1781175721,12.8007615,17.777386,23.15845883,0,13.178782632499983,7.732561,75.44335,2400,0,0.0,0,1,560,b-inbatch-rtt300-r20-rep1-1781175721.json
b,inbatch,300,20,,1,1781177095,14.889475000000001,21.671473649999996,30.20505509,0,15.584239073333313,9.467468,103.051061,2400,0,0.0,0,1,559,b-inbatch-rtt300-r20-rep1-1781177095.json
b,inbatch,5000,20,,1,1781191145,51.5381295,57.64189939999999,62.652325989999994,0,51.64521043583339,40.421212,95.490196,2400,0,0.0,0,1,6485,b-inbatch-rtt5000-r20-rep1-1781191145.json
b,inbatch,5000,20,,1,1781194705,47.262495,51.547545,57.663458,0,47.68847780341535,41.441385,125.87604,2401,0,0.0,0,1,6061,b-inbatch-rtt5000-r20-rep1-1781194705.json
b,inbatch,5000,20,,1,1781198272,58.53254,65.169271,70.918624,0,58.81222935693454,46.419968,133.187666,2401,0,0.0,0,1,6474,b-inbatch-rtt5000-r20-rep1-1781198272.json
b,inbatch,5000,20,,1,1781201941,58.948246,68.332229,78.678591,0,59.74976557975839,47.877507,152.038875,2401,0,0.0,0,1,6459,b-inbatch-rtt5000-r20-rep1-1781201941.json
b,inbatch,5000,20,,1,1781207048,57.428961,65.382929,70.948302,0,57.58709808871305,43.738369,153.624064,2401,0,0.0,0,1,6490,b-inbatch-rtt5000-r20-rep1-1781207048.json
b,jdbc-inbatch,0,20,,1,1781166132,2.4126805,5.306601799999999,8.52135,0,2.9092926229166594,1.252799,48.891325,2400,0,0.0,0,1,40,b-jdbc-inbatch-rtt0-r20-rep1-1781166132.json
b,jdbc-inbatch,0,20,,1,1781167321,2.535296,5.1558,9.894601,0,2.959817079550198,1.250294,30.322343,2401,0,0.0,0,1,41,b-jdbc-inbatch-rtt0-r20-rep1-1781167321.json
b,jdbc-inbatch,0,20,,1,1781168502,5.507733,8.368306,12.374423,0,5.512508659725112,2.13991,20.535765,2401,0,0.0,0,1,39,b-jdbc-inbatch-rtt0-r20-rep1-1781168502.json
b,jdbc-inbatch,0,20,,1,1781169691,5.2640519999999995,9.34333985,14.097975089999998,0,5.820102266666662,3.022465,50.321685,2400,0,0.0,0,1,51,b-jdbc-inbatch-rtt0-r20-rep1-1781169691.json
b,jdbc-inbatch,0,20,,1,1781170881,8.414915,16.416033,30.15977,0,9.632502222407323,4.803814,77.365937,2401,0,0.0,0,1,48,b-jdbc-inbatch-rtt0-r20-rep1-1781170881.json
b,jdbc-inbatch,10000,20,1000,1,1781224371,31.498107,42.45581,46.773369,0,32.53448022407332,24.941002,89.857225,2401,0,0.0,0,1,12995,b-jdbc-inbatch-rtt10000-r20-n1000-rep1-1781224371.json
b,jdbc-inbatch,10000,20,500,1,1781220658,30.868812,43.695914,48.159092,0,32.48117308496463,23.737816,98.83406,2401,0,0.0,0,1,13072,b-jdbc-inbatch-rtt10000-r20-n500-rep1-1781220658.json
b,jdbc-inbatch,10000,20,,1,1781213410,27.102297,32.535739,42.44447,0,27.81561037276137,21.750313,145.669277,2401,0,0.0,0,1,12742,b-jdbc-inbatch-rtt10000-r20-rep1-1781213410.json
b,jdbc-inbatch,10000,20,,1,1781215618,27.157237,31.154657,32.689825,0,27.20574100791337,21.490481,65.892904,2401,0,0.0,0,1,12763,b-jdbc-inbatch-rtt10000-r20-rep1-1781215618.json
b,jdbc-inbatch,10000,20,,1,1781218041,30.427357,35.521939,37.738362,0,30.43023007163684,22.973021,59.398287,2401,0,0.0,0,1,12997,b-jdbc-inbatch-rtt10000-r20-rep1-1781218041.json
b,jdbc-inbatch,1500,20,,1,1781179691,7.085105,11.262244,16.205258,0,7.684834229904211,4.691514,43.385969,2401,0,0.0,0,1,2330,b-jdbc-inbatch-rtt1500-r20-rep1-1781179691.json
b,jdbc-inbatch,1500,20,,1,1781181680,6.607848,8.614978,11.027315,0,6.828684199083713,4.684469,45.947061,2401,0,0.0,0,1,2328,b-jdbc-inbatch-rtt1500-r20-rep1-1781181680.json
b,jdbc-inbatch,1500,20,,1,1781183708,8.172497,11.537139,16.548578,0,8.605550860474807,5.680027,29.96044,2401,0,0.0,0,1,2329,b-jdbc-inbatch-rtt1500-r20-rep1-1781183708.json
b,jdbc-inbatch,1500,20,,1,1781185790,10.915642,15.734192,19.731405,0,11.186649755102026,6.60951,32.808053,2401,0,0.0,0,1,2380,b-jdbc-inbatch-rtt1500-r20-rep1-1781185790.json
b,jdbc-inbatch,1500,20,,1,1781189158,13.039154,19.910056,32.581819,0,12.930572445231155,-2366.060472,100.548692,2401,0,0.0,0,1,2384,b-jdbc-inbatch-rtt1500-r20-rep1-1781189158.json
b,jdbc-inbatch,300,20,,1,1781172241,4.332763,6.530354,8.309235,0,4.460879319450219,1.99234,26.06725,2401,0,0.0,0,1,551,b-jdbc-inbatch-rtt300-r20-rep1-1781172241.json
b,jdbc-inbatch,300,20,,1,1781173594,3.793555,7.179441,12.877544,0,4.325148834652233,2.454009,35.305122,2401,0,0.0,0,1,521,b-jdbc-inbatch-rtt300-r20-rep1-1781173594.json
b,jdbc-inbatch,300,20,,1,1781174959,5.067715,8.48051,12.629724,0,5.504689688879645,3.293629,28.699871,2401,0,0.0,0,1,517,b-jdbc-inbatch-rtt300-r20-rep1-1781174959.json
b,jdbc-inbatch,300,20,,1,1781176331,6.585059,11.977325,17.642257,0,7.260440228654713,3.910094,36.543683,2401,0,0.0,0,1,517,b-jdbc-inbatch-rtt300-r20-rep1-1781176331.json
b,jdbc-inbatch,300,20,,1,1781177706,9.746977,13.461401,16.217572,0,9.859635679300297,5.603344,25.241714,2401,0,0.0,0,1,555,b-jdbc-inbatch-rtt300-r20-rep1-1781177706.json
b,jdbc-inbatch,5000,20,,1,1781192720,16.047921,19.42080215,21.865211439999996,0,16.167228327083315,11.304853,49.474481,2400,0,0.0,0,1,6492,b-jdbc-inbatch-rtt5000-r20-rep1-1781192720.json
b,jdbc-inbatch,5000,20,,1,1781196168,15.220342,18.375948,21.672055,0,15.51741555976676,12.015223,57.901695,2401,0,0.0,0,1,5828,b-jdbc-inbatch-rtt5000-r20-rep1-1781196168.json
b,jdbc-inbatch,5000,20,,1,1781199844,18.898023,23.304872,27.157594,0,19.06427863931696,12.684044,41.571435,2401,0,0.0,0,1,6457,b-jdbc-inbatch-rtt5000-r20-rep1-1781199844.json
b,jdbc-inbatch,5000,20,,1,1781203515,18.1694885,21.61203875,24.531741919999998,0,18.262284308333335,13.510788,51.665396,2400,0,0.0,0,1,6496,b-jdbc-inbatch-rtt5000-r20-rep1-1781203515.json
b,jdbc-inbatch,5000,20,,1,1781208625,20.536492,27.16692215,32.67401004999999,0,21.305540652500007,15.540874,65.439424,2400,0,0.0,0,1,6489,b-jdbc-inbatch-rtt5000-r20-rep1-1781208625.json
b,jdbc-join,0,20,,1,1781166001,2.996267,5.175404,8.460757,0,3.244562919616823,0.974547,32.037142,2401,0,0.0,0,1,52,b-jdbc-join-rtt0-r20-rep1-1781166001.json
b,jdbc-join,0,20,,1,1781167189,2.363441,4.825880649999999,7.78088017,0,2.72291895083334,1.076418,48.387006,2400,0,0.0,0,1,42,b-jdbc-join-rtt0-r20-rep1-1781167189.json
b,jdbc-join,0,20,,1,1781168370,4.776960000000001,7.520350649999999,10.432300609999999,0,4.916390917500003,1.943257,35.43419,2400,0,0.0,0,1,40,b-jdbc-join-rtt0-r20-rep1-1781168370.json
b,jdbc-join,0,20,,1,1781169559,5.99072,8.629057,11.077979,0,5.957611486047475,2.557921,18.279952,2401,0,0.0,0,1,42,b-jdbc-join-rtt0-r20-rep1-1781169559.json
b,jdbc-join,0,20,,1,1781170748,8.807962,23.664328,79.719582,0,13.797296205747585,3.987647,770.401124,2401,0,0.0,0,1,53,b-jdbc-join-rtt0-r20-rep1-1781170748.json
b,jdbc-join,10000,20,1000,1,1781224137,20.321363,44.952866,61.295131,0,25.15919292461478,14.367592,280.593646,2401,0,0.0,0,1,12876,b-jdbc-join-rtt10000-r20-n1000-rep1-1781224137.json
b,jdbc-join,10000,20,500,1,1781220424,30.29934,45.583041,49.531023,0,29.526687801332788,12.719899,75.706567,2401,0,0.0,0,1,11589,b-jdbc-join-rtt10000-r20-n500-rep1-1781220424.json
b,jdbc-join,10000,20,,1,1781213178,13.343203,16.026903,18.224178,0,13.601721286547258,11.373834,42.385208,2401,0,0.0,0,1,11517,b-jdbc-join-rtt10000-r20-rep1-1781213178.json
b,jdbc-join,10000,20,,1,1781215384,13.527435,16.585603,18.203188,0,13.799560291545193,11.118431,29.989164,2401,0,0.0,0,1,11528,b-jdbc-join-rtt10000-r20-rep1-1781215384.json
b,jdbc-join,10000,20,,1,1781217808,16.994868,29.874740749999997,33.67084742,0,18.884043886666664,12.156415,60.67771,2400,0,0.0,0,1,12976,b-jdbc-join-rtt10000-r20-rep1-1781217808.json
b,jdbc-join,1500,20,,1,1781179471,3.9620755,6.22483105,8.8909355,0,4.2342139562500005,2.538592,15.655177,2400,0,0.0,0,1,2277,b-jdbc-join-rtt1500-r20-rep1-1781179471.json
b,jdbc-join,1500,20,,1,1781181466,4.8532805,8.417569749999993,12.662592259999995,0,5.33272949416668,3.109798,31.699316,2400,0,0.0,0,1,2334,b-jdbc-join-rtt1500-r20-rep1-1781181466.json
b,jdbc-join,1500,20,,1,1781183489,5.255862,17.900017,43.662163,0,7.282856542690535,3.582352,91.904101,2401,0,0.0,0,1,2330,b-jdbc-join-rtt1500-r20-rep1-1781183489.json
b,jdbc-join,1500,20,,1,1781185568,7.998759,12.864432,17.575937,0,8.424494360266552,4.472922,29.158078,2401,0,0.0,0,1,2380,b-jdbc-join-rtt1500-r20-rep1-1781185568.json
b,jdbc-join,1500,20,,1,1781188936,9.2077095,13.26724245,17.195973779999996,0,9.602512583333345,5.6821,43.584136,2400,0,0.0,0,1,2377,b-jdbc-join-rtt1500-r20-rep1-1781188936.json
b,jdbc-join,300,20,,1,1781172088,2.5632789999999996,4.948857699999999,7.18838509,0,2.9218091745833354,1.285129,32.431729,2400,0,0.0,0,1,515,b-jdbc-join-rtt300-r20-rep1-1781172088.json
b,jdbc-join,300,20,,1,1781173448,3.1156984999999997,5.802163749999998,8.948445179999997,0,3.513188632916668,1.641505,43.291361,2400,0,0.0,0,1,533,b-jdbc-join-rtt300-r20-rep1-1781173448.json
b,jdbc-join,300,20,,1,1781174813,3.61642,5.943294,9.271714,0,4.002665081632655,2.34471,48.650002,2401,0,0.0,0,1,517,b-jdbc-join-rtt300-r20-rep1-1781174813.json
b,jdbc-join,300,20,,1,1781176178,8.10873,19.938804,89.749657,0,13.647291930029146,3.916677,957.423148,2401,0,0.0,0,1,533,b-jdbc-join-rtt300-r20-rep1-1781176178.json
b,jdbc-join,300,20,,1,1781177554,8.930224,12.79119,14.811901,0,9.08766712827987,4.388258,23.525833,2401,0,0.0,0,1,553,b-jdbc-join-rtt300-r20-rep1-1781177554.json
b,jdbc-join,5000,20,,1,1781192325,9.4594195,12.491054449999998,16.06845979,0,9.686589754166679,6.383739,30.064396,2400,0,0.0,0,1,6481,b-jdbc-join-rtt5000-r20-rep1-1781192325.json
b,jdbc-join,5000,20,,1,1781195801,8.668129,11.516602,15.321956,0,9.01050520699707,6.235991,33.903386,2401,0,0.0,0,1,5985,b-jdbc-join-rtt5000-r20-rep1-1781195801.json
b,jdbc-join,5000,20,,1,1781199450,10.83437,14.329424,18.249896,0,11.08141352103288,7.270233,40.31097,2401,0,0.0,0,1,6575,b-jdbc-join-rtt5000-r20-rep1-1781199450.json
b,jdbc-join,5000,20,,1,1781203121,11.620866,16.549547,22.032312,0,12.1107498725531,7.983731,36.988938,2401,0,0.0,0,1,6412,b-jdbc-join-rtt5000-r20-rep1-1781203121.json
b,jdbc-join,5000,20,,1,1781208231,12.963287,17.56144,21.129972,0,13.34333128862974,9.30128,46.734608,2401,0,0.0,0,1,6443,b-jdbc-join-rtt5000-r20-rep1-1781208231.json
b,joinfetch,0,20,,1,1781165348,5.98399,10.628558,16.441422,0,6.615743386089119,3.25956,52.562196,2401,0,0.0,0,1,42,b-joinfetch-rtt0-r20-rep1-1781165348.json
b,joinfetch,0,20,,1,1781166529,5.765461,11.636307,19.96329,0,6.625455598500617,3.47298,40.858766,2401,0,0.0,0,1,49,b-joinfetch-rtt0-r20-rep1-1781166529.json
b,joinfetch,0,20,,1,1781167716,6.33027,11.60691,18.200637,0,7.088987115368596,3.677427,42.452996,2401,0,0.0,0,1,40,b-joinfetch-rtt0-r20-rep1-1781167716.json
b,joinfetch,0,20,,1,1781168898,7.126335,12.293036699999996,18.179220409999996,0,7.756583751250009,4.848667,39.317573,2400,0,0.0,0,1,45,b-joinfetch-rtt0-r20-rep1-1781168898.json
b,joinfetch,0,20,,1,1781170087,9.685231,15.41778955,29.94980883999999,0,10.320276280416657,5.671805,70.613833,2400,0,0.0,0,1,40,b-joinfetch-rtt0-r20-rep1-1781170087.json
b,joinfetch,10000,20,1000,1,1781222463,79.744747,102.039774,116.662403,0,81.9973563756766,67.673919,194.703519,2401,0,0.0,0,1,12703,b-joinfetch-rtt10000-r20-n1000-rep1-1781222463.json
b,joinfetch,10000,20,,1,1781210556,76.887569,85.330815,89.71688,0,77.29445486422317,65.786952,125.731985,2401,0,0.0,0,1,12857,b-joinfetch-rtt10000-r20-rep1-1781210556.json
b,joinfetch,10000,20,,1,1781214200,76.782982,86.862185,95.247395,0,77.65274843315274,67.001122,141.566862,2401,0,0.0,0,1,12938,b-joinfetch-rtt10000-r20-rep1-1781214200.json
b,joinfetch,10000,20,,1,1781216569,83.010867,95.254861,100.423646,0,83.29246132611415,67.187765,158.211081,2401,0,0.0,0,1,12888,b-joinfetch-rtt10000-r20-rep1-1781216569.json
b,joinfetch,10000,20,,1,1781218843,78.3185145,91.77141735,98.45768267,0,79.92838135083343,65.636319,253.277943,2400,0,0.0,0,1,12479,b-joinfetch-rtt10000-r20-rep1-1781218843.json
b,joinfetch,1500,20,,1,1781178370,20.039459,23.782884,26.863807,0,20.11212856851311,13.389445,54.357699,2401,0,0.0,0,1,2388,b-joinfetch-rtt1500-r20-rep1-1781178370.json
b,joinfetch,1500,20,,1,1781180356,20.6607875,25.921888699999997,33.43888316999999,0,21.06691111000003,14.31329,84.701529,2400,0,0.0,0,1,2386,b-joinfetch-rtt1500-r20-rep1-1781180356.json
b,joinfetch,1500,20,,1,1781182377,19.684963,25.313518,33.93883,0,20.430356293211137,14.959411,76.90839,2401,0,0.0,0,1,2323,b-joinfetch-rtt1500-r20-rep1-1781182377.json
b,joinfetch,1500,20,,1,1781184435,23.381466,29.725492,35.956641,0,23.83191111703454,15.463601,136.183031,2401,0,0.0,0,1,2376,b-joinfetch-rtt1500-r20-rep1-1781184435.json
b,joinfetch,1500,20,,1,1781187368,25.7308995,32.623717199999994,36.24106272,0,25.928005566666673,17.344393,82.347374,2400,0,0.0,0,1,2380,b-joinfetch-rtt1500-r20-rep1-1781187368.json
b,joinfetch,300,20,,1,1781171334,7.819613,11.850295,15.388391,0,8.346206082882125,5.555605,52.661118,2401,0,0.0,0,1,514,b-joinfetch-rtt300-r20-rep1-1781171334.json
b,joinfetch,300,20,,1,1781172698,8.278075,14.224935,28.471286,0,9.34935936109955,5.867857,125.746776,2401,0,0.0,0,1,533,b-joinfetch-rtt300-r20-rep1-1781172698.json
b,joinfetch,300,20,,1,1781174050,9.379573,12.858877,17.826102,0,9.774688472303206,7.017023,50.469129,2401,0,0.0,0,1,515,b-joinfetch-rtt300-r20-rep1-1781174050.json
b,joinfetch,300,20,,1,1781175415,11.955193,16.771775649999995,21.62288700999998,0,12.303343709583322,7.266724,64.786095,2400,0,0.0,0,1,554,b-joinfetch-rtt300-r20-rep1-1781175415.json
b,joinfetch,300,20,,1,1781176789,13.8061915,22.709220799999994,32.514439329999995,0,15.016259809166653,8.910503,119.626671,2400,0,0.0,0,1,545,b-joinfetch-rtt300-r20-rep1-1781176789.json
b,joinfetch,5000,20,,1,1781190326,45.3205205,51.215961449999995,55.17616888,0,45.479110318333205,35.208618,111.465652,2400,0,0.0,0,1,6535,b-joinfetch-rtt5000-r20-rep1-1781190326.json
b,joinfetch,5000,20,,1,1781193929,45.979226,52.386096,57.558364,0,46.19305284089966,35.348296,99.613849,2401,0,0.0,0,1,6520,b-joinfetch-rtt5000-r20-rep1-1781193929.json
b,joinfetch,5000,20,,1,1781197433,48.530901,57.375388,62.259898,0,48.86830078134112,35.978361,106.135863,2401,0,0.0,0,1,6439,b-joinfetch-rtt5000-r20-rep1-1781197433.json
b,joinfetch,5000,20,,1,1781201156,47.533449,54.864423,60.943985,0,47.80214121407746,36.142088,111.290392,2401,0,0.0,0,1,6482,b-joinfetch-rtt5000-r20-rep1-1781201156.json
b,joinfetch,5000,20,,1,1781205779,58.545869,66.368692,74.612352,0,58.275450789670984,39.430747,133.437229,2401,0,0.0,0,1,6546,b-joinfetch-rtt5000-r20-rep1-1781205779.json
b,lazy,0,20,,1,1781165085,6.908868,15.400244,31.562575,0,8.2393334427322,4.160188,77.713057,2401,0,0.0,0,1,42,b-lazy-rtt0-r20-rep1-1781165085.json
b,lazy,0,20,,1,1781166264,13.991887,30.356593,58.730461,0,16.728491092461475,8.304465,131.884728,2401,0,0.0,0,1,41,b-lazy-rtt0-r20-rep1-1781166264.json
b,lazy,0,20,,1,1781167453,23.930434,33.736416,49.069204,0,24.905704588504804,14.71124,71.189913,2401,0,0.0,0,1,41,b-lazy-rtt0-r20-rep1-1781167453.json
b,lazy,0,20,,1,1781168633,36.11823,162.0383,1596.986375,0,91.24928907455208,21.879168,2320.98376,2401,0,0.0,0,1,40,b-lazy-rtt0-r20-rep1-1781168633.json
b,lazy,0,20,,1,1781169823,63.158092,99.059713,190.546739,0,68.3004526218243,39.927421,356.613426,2401,0,0.0,0,1,48,b-lazy-rtt0-r20-rep1-1781169823.json
b,lazy,10000,20,1000,1,1781220891,39899.50761,60002.761606399996,60004.22995629,0,38340.49242750454,5001.799374,60005.120422,1300,679,0.52231,0.9069230769230769,0,12892,b-lazy-rtt10000-r20-n1000-rep1-1781220891.json
b,lazy,10000,20,,1,1781209269,299.229259,317.137481,325.208534,0,298.21044374968716,242.611124,358.365613,2401,0,0.0,0,1,12933,b-lazy-rtt10000-r20-rep1-1781209269.json
b,lazy,10000,20,,1,1781213646,25021.7140785,45557.03788675,47879.48660725,0,25305.180104029565,1129.489233,48915.305301,1622,501,0.30888,0.2342786683107275,0,12985,b-lazy-rtt10000-r20-rep1-1781213646.json
b,lazy,10000,20,,1,1781215968,33819.210539,60000.70751675,60008.07819505,0,34361.66820597155,3048.671543,60009.916399,1336,633,0.4738,0.6841317365269461,0,12644,b-lazy-rtt10000-r20-rep1-1781215968.json
b,lazy,10000,20,,1,1781218274,36659.9855465,60002.27740375,60006.85980731,0,35736.51610093494,5001.577847,60010.144302,1322,647,0.48941,0.8093797276853253,0,12799,b-lazy-rtt10000-r20-rep1-1781218274.json
b,lazy,1500,20,,1,1781177928,61.5849985,67.65806655,71.61372788999999,0,61.495924991250114,46.038676,109.936176,2400,0,0.0,0,1,2381,b-lazy-rtt1500-r20-rep1-1781177928.json
b,lazy,1500,20,,1,1781179912,221.2989895,244.2782247,261.98187578,0,221.7354405700002,183.948087,333.007116,2400,0,0.0,0,1,2332,b-lazy-rtt1500-r20-rep1-1781179912.json
b,lazy,1500,20,,1,1781181899,8490.434774,14030.7425026,15681.29103818,0,8260.832273897324,575.052597,16509.895877,2259,142,0.06286,0.03231518370960602,0,2331,b-lazy-rtt1500-r20-rep1-1781181899.json
b,lazy,1500,20,,1,1781183927,20969.078202,37575.6319402,40095.37014432,0,21116.23513894588,870.273944,40750.011148,1829,412,0.22526,0.1580098414434117,0,2331,b-lazy-rtt1500-r20-rep1-1781183927.json
b,lazy,1500,20,,1,1781186012,31838.934321,53436.0554773,55360.03478541,0,31064.55918022714,1737.52765,56752.241488,1444,582,0.40305,0.425207756232687,0,2373,b-lazy-rtt1500-r20-rep1-1781186012.json
b,lazy,300,20,,1,1781171032,18.2571395,22.812535150000002,24.868201399999993,0,18.805582647916687,14.770854,55.374038,2400,0,0.0,0,1,519,b-lazy-rtt300-r20-rep1-1781171032.json
b,lazy,300,20,,1,1781172394,59.257313,66.517502,74.63082,0,59.6878246280716,47.739568,115.280658,2401,0,0.0,0,1,554,b-lazy-rtt300-r20-rep1-1781172394.json
b,lazy,300,20,,1,1781173746,152.728232,701.032608,1557.510666,0,245.58903296126593,130.682031,2588.701946,2401,0,0.0,0,1,514,b-lazy-rtt300-r20-rep1-1781173746.json
